id,name,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,categories
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,3,"Today is my first time using this product. Felt great going on immediately, felt moisturized without being too greasy. Although it smells great I would have loved to have this formula in a fragrance-free option, my skin tends to be a little sensitive to fragrances, but I will give a final review in a couple of weeks",Why No Fragrance-Free Formula,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80035979,3,Love it. I can feel the result in few days. I will recommend it to my friends. This review was collected as part of a promotion.,very soft,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79889945,3,I use this at night for wrinkles on the face. It does a good job reducing wrinkles and taking a couple of years off your face. This review was collected as part of a promotion.,reduces wrinkles,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,,7209422,3,"Although this product worked amazingly well, the fragrance gave me headaches and made my eyes water daily-Olay please make more fragrance-free products.",too scented for me,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79645846,3,"While I do love this product, having used it for at least 10 years, I prefer the old formulation better. I feel the new one doesn't hydrate as well, and leaves a thin film on my skin. This review was collected as part of a promotion.",Like the old formulation better,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79523911,3,I want to try this so that I can answer these questions. It sounds like a product that would help my skin on my face. I just don't want my face to start sagging. I have always liked olay products. This review was collected as part of a promotion.,I have never used this before,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79639157,3,"This product really helped keep my skin moisturized in the winter months. I used it morning and night with good results. It's a little heavy for warmer weather though, with my skin type anyway. This review was collected as part of a promotion.",This product really kept my winter face happy.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,110531403,3,The product smells amazing need to use more often on my skin.,Best product ever. I like to use on my skin.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,,10406618,3,"I love the cleansers but this cream is a little too thick for me...I have trouble going to bed with it on...a bit greasy and has a lot of fragrance. I just purchased the micro sculping cream and I can't wait to try it tonight! One point though, this cream has lasted a very long time, though I don't use it every night becuase it's not my favorite.",Its ok,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,FALSE,115306621,5,I like the product but dislike the dispenser. With the hole in the top it is strange to dispense and leaves a mess on the top of the container. This review was collected as part of a promotion.,Feels moisturized without greasy feeling,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,115815684,5,I wake up feeling that it has moisturized my face but I honestly cannot tell if has done anything else. This review was collected as part of a promotion.,use this as a night cream.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,124783125,5,I'm an avid Olay girl...this was not one of my favorites but ib would buy again,i would buy again,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,109316446,5,"Today is my first time using this product. Felt great going on immediately, felt moisturized without being too greasy. Although it smells great I would have loved to have this formula in a fragrance-free option, my skin tends to be a little sensitive to fragrances, but I will give a final review in a couple of weeks",Why No fragrance-free Formula,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,116325974,5,"Love the smell, and how supple my skin feels,I actually wakeup with less sleep wrinkles on my face from using thee night time moisture cream. I would use everything okay makes if I could afford to buy them.",The scent is wonderful,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,135276158,5,Its good cause it works and that's all that matters. .,Its good,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,133669360,5,"product seems to work well, I haven't noticed any major antiaging qualities but does seem to help the acne",PRETTY GOOD,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,123323724,5,I would recommend this product to those who don't have the money to spend on expensive lotions daily facial products. As we all know older we get we start showing signs of our real age. Olay has products for your every day concerns and cares. I've used Olay products off on for years.,This product is an oldie but goodie!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,127767298,5,smell good because it has a good smell and it should be put in more stores so people can buy it,smell good,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,141760508,5,This product works amazing because it not only makes my skin smell great it also keep my skin smooth n healty,This product works amazing,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,141471164,5,I would def recommend this product! It smells so good and leave Susie skin soft.,smells so good,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,140641673,5,"Great smell and feel, would like to try again in future. Thank you",5742870423,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,10211225,5,"I rated the Olay Micro-Sculpting fragrance free a one because it did not absorb and made foundation glob. It peeled as i rubbed. This formula is much better for day use. It absorbs quickly and is not greasy. I does hydrate well, haven't seen all my wrinkles dissappear yet. :)",better for day use,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,TRUE,FALSE,137165732,5,I did not like the way it felt on my skin. I felt like I had on some sort of a skin mask. It may be OK for some people. But not for me. The moisturizer does have a creamy texture to it.,Might be OK for some.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,,TRUE,,5,"Today is my first time using this product. Felt great going on immediately, felt moisturized without being too greasy. Although it smells great I would have loved to have this formula in a fragrance-free option, my skin tends to be a little sensitive to fragrances, but I will give a final review in a couple of weeks",Why No Fragrance-free Formula,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79902585,4,Its keeps your face feeling moisturizer and soft and feels light weight on your skin. This review was collected as part of a promotion.,This product has good features.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79563599,4,It hydrates my skin. It is not too thick and heavy when I put it on. This review was collected as part of a promotion.,hydrating but not too heavy,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79661862,4,This product goes on smooth and makes your skin feel great instantly! This review was collected as part of a promotion.,Super!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79559674,4,I have tried other products and the Regenerist seems to be the best This review was collected as part of a promotion.,Regenerist,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79889245,4,Really like the feel of the product and smooths all so well. This review was collected as part of a promotion.,really hydrats,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79655569,4,In only a week I can see the difference in my skin on my face. This review was collected as part of a promotion.,This product has made a real difference on my skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79888572,4,Great product...no oily feeling...would recommend. This review was collected as part of a promotion.,Very light,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79647012,4,This is a wonderful product. The price is reasonable for a product that works as well as some expensive products. I like the results after using this cream. This review was collected as part of a promotion.,Great product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79904522,4,I rally enjoyed the results of this product it has made a real difference in the way my skin looks and feels . I wish there was more n the container This review was collected as part of a promotion.,product feels great when you place on skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79587540,4,This product had really helped my skin to feel soft and youthful again. Has recommended this product to friends as well. Will continue to use daily. This review was collected as part of a promotion.,To be 22 Again,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79646722,4,This product has made my skin smoother and supple after only two weeks. It absorbs well and leaves no residue. This review was collected as part of a promotion.,Noticed a difference in just two weeks!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79882122,4,I use this everyday under my foundation. I have noticed that my face looks younger I love this product This review was collected as part of a promotion.,I love the way my face feels,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79895246,4,"I love putting this product on after washing my face nightly. It goes on smooth, is not oily, and makes my skin feel great. This review was collected as part of a promotion.",Great hydration while you sleep,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79891305,4,the product has a great ability to smooth older skin and help with the overall feeling of hydration attached to the product This review was collected as part of a promotion.,smoothing skin tone,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
